id,title
862,Monty Python and the Holy Grail (1975)
863,Hustler White (1996)
864,Entertaining Angels: The Dorothy Day Story (1996)
865,"Line King: The Al Hirschfeld Story, The (1996)"
866,When We Were Kings (1996)
867,Wallace & Gromit: The Wrong Trousers (1993)
868,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
869,Lesson Faust (1994)
870,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)"
871,"Tin Drum, The (Blechtrommel, Die) (1979)"
872,"Ruling Class, The (1972)"
873,Mina Tannenbaum (1994)
874,Dear God (1996)
875,Best of the Best 3: No Turning Back (1995)
876,Bob Roberts (1992)
877,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
878,"Cook the Thief His Wife & Her Lover, The (1989)"
879,Delicatessen (1991)
880,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)"
881,Enchanted April (1992)
882,Paths of Glory (1957)
883,"Grifters, The (1990)"
884,Hear My Song (1991)
885,"English Patient, The (1996)"
886,Mediterraneo (1991)
887,My Left Foot (1989)
888,"Sex, Lies, and Videotape (1989)"
889,Passion Fish (1992)
890,Strictly Ballroom (1992)
891,"Thin Blue Line, The (1988)"
892,Tie Me Up! Tie Me Down! (¡Átame!) (1990)
893,Madonna: Truth or Dare (1991)
894,Paris Is Burning (1990)
895,One Flew Over the Cuckoo's Nest (1975)
896,Cheech and Chong's Up in Smoke (1978)
897,Star Wars: Episode V - The Empire Strikes Back (1980)
898,"Princess Bride, The (1987)"
899,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
900,Brazil (1985)
901,Aliens (1986)
902,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
903,Withnail & I (1987)
904,12 Angry Men (1957)
905,Lawrence of Arabia (1962)
906,"Clockwork Orange, A (1971)"
907,To Kill a Mockingbird (1962)
908,Apocalypse Now (1979)
909,Once Upon a Time in the West (C'era una volta il West) (1968)
910,Star Wars: Episode VI - Return of the Jedi (1983)
911,"Wings of Desire (Himmel über Berlin, Der) (1987)"
912,"Third Man, The (1949)"
913,Goodfellas (1990)
914,Alien (1979)
915,Army of Darkness (1993)
916,"Big Blue, The (Grand bleu, Le) (1988)"
917,Ran (1985)
918,"Killer, The (Die xue shuang xiong) (1989)"
919,Psycho (1960)
920,"Blues Brothers, The (1980)"
921,"Godfather: Part II, The (1974)"
922,Full Metal Jacket (1987)
923,"Grand Day Out with Wallace and Gromit, A (1989)"
924,Henry V (1989)
925,Amadeus (1984)
926,"Quiet Man, The (1952)"
927,Once Upon a Time in America (1984)
928,Raging Bull (1980)
929,Annie Hall (1977)
930,"Right Stuff, The (1983)"
931,Stalker (1979)
932,"Boot, Das (Boat, The) (1981)"
933,"Sting, The (1973)"
934,Harold and Maude (1971)
935,Trust (1990)
936,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
937,Local Hero (1983)
938,"Terminator, The (1984)"
939,Dead Alive (Braindead) (1992)
940,Glory (1989)
941,Rosencrantz and Guildenstern Are Dead (1990)
942,Manhattan (1979)
943,Miller's Crossing (1990)
944,Dead Poets Society (1989)
945,"Graduate, The (1967)"
946,Touch of Evil (1958)
947,"Femme Nikita, La (Nikita) (1990)"
948,"Bridge on the River Kwai, The (1957)"
949,8 1/2 (8½) (1963)
950,Chinatown (1974)
951,"Day the Earth Stood Still, The (1951)"
952,"Treasure of the Sierra Madre, The (1948)"
953,Bad Taste (1987)
954,Duck Soup (1933)
955,Better Off Dead... (1985)
956,"Shining, The (1980)"
957,Stand by Me (1986)
958,M (1931)
959,Evil Dead II (Dead by Dawn) (1987)
960,"Great Escape, The (1963)"
961,"Deer Hunter, The (1978)"
962,Diva (1981)
963,Groundhog Day (1993)
964,Unforgiven (1992)
965,"Manchurian Candidate, The (1962)"
966,Pump Up the Volume (1990)
967,Arsenic and Old Lace (1944)
968,Back to the Future (1985)
969,Fried Green Tomatoes (1991)
970,Patton (1970)
971,Down by Law (1986)
972,Akira (1988)
973,Highlander (1986)
974,Cool Hand Luke (1967)
975,Cyrano de Bergerac (1990)
976,Young Frankenstein (1974)
977,Night on Earth (1991)
978,Raise the Red Lantern (Da hong deng long gao gao gua) (1991)
979,"Great Dictator, The (1940)"
980,Fantasia (1940)
981,High Noon (1952)
982,"Big Sleep, The (1946)"
983,Heathers (1989)
984,Somewhere in Time (1980)
985,Ben-Hur (1959)
986,This Is Spinal Tap (1984)
987,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983)
988,Some Kind of Wonderful (1987)
989,Indiana Jones and the Last Crusade (1989)
990,Being There (1979)
991,Gandhi (1982)
992,"Unbearable Lightness of Being, The (1988)"
993,"Room with a View, A (1986)"
994,Real Genius (1985)
995,Pink Floyd: The Wall (1982)
996,"Killing Fields, The (1984)"
997,My Life as a Dog (Mitt liv som hund) (1985)
998,Forbidden Planet (1956)
999,Field of Dreams (1989)
1000,"Man Who Would Be King, The (1975)"
1001,Butch Cassidy and the Sundance Kid (1969)
1002,"Paris, Texas (1984)"
1003,Until the End of the World (Bis ans Ende der Welt) (1991)
1004,When Harry Met Sally... (1989)
1005,Hype! (1996)
1006,Female Perversions (1996)
1007,Blue Juice (1995)
1008,Alien³ (a.k.a. Alien 3) (1992)
1009,"American Werewolf in London, An (1981)"
1010,Amityville 1992: It's About Time (1992)
1011,Amityville 3-D (1983)
1012,Amityville: Dollhouse (1996)
1013,Amityville: A New Generation (1993)
1014,Amityville II: The Possession (1982)
1015,"Amityville Horror, The (1979)"
1016,"Amityville Curse, The (1990)"
1017,Blood for Dracula (Andy Warhol's Dracula) (1974)
1018,April Fool's Day (1986)
1019,Audrey Rose (1977)
1020,"Believers, The (1987)"
1021,"Birds, The (1963)"
1022,"Blob, The (1958)"
1023,Blood Beach (1981)
1024,Body Parts (1991)
1025,"Body Snatcher, The (1945)"
1026,Dracula (Bram Stoker's Dracula) (1992)
1027,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)"
1028,Burnt Offerings (1976)
1029,Candyman (1992)
1030,Cape Fear (1991)
1031,Cape Fear (1962)
1032,Carrie (1976)
1033,Cat People (1982)
1034,"Nightmare on Elm Street, A (1984)"
1035,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)"
1036,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986)
1037,"Omen, The (1976)"
1038,Blood and Wine (Blood & Wine) (1996)
1039,Albino Alligator (1996)
1040,"Mirror Has Two Faces, The (1996)"
1041,Breaking the Waves (1996)
1042,Nightwatch (1997)
1043,Star Trek: First Contact (1996)
1044,Shine (1996)
1045,Sling Blade (1996)
1046,Jingle All the Way (1996)
1047,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
1048,"Preacher's Wife, The (1996)"
1049,Ridicule (1996)
1050,"Crucible, The (1996)"
1051,101 Dalmatians (1996)
1052,Die Hard 2 (1990)
1053,Star Trek: The Motion Picture (1979)
1054,Star Trek VI: The Undiscovered Country (1991)
1055,Star Trek V: The Final Frontier (1989)
1056,Star Trek II: The Wrath of Khan (1982)
1057,Star Trek III: The Search for Spock (1984)
1058,Star Trek IV: The Voyage Home (1986)
1059,Batman Returns (1992)
1060,Young Guns (1988)
1061,Young Guns II (1990)
1062,Grease (1978)
1063,Grease 2 (1982)
1064,Marked for Death (1990)
1065,Under Siege (1992)
1066,Jaws (1975)
1067,Jaws 2 (1978)
1068,Jaws 3-D (1983)
1069,My Fellow Americans (1996)
1070,Mars Attacks! (1996)
1071,Citizen Ruth (1996)
1072,Jerry Maguire (1996)
1073,Raising Arizona (1987)
1074,Tin Men (1987)
1075,Sneakers (1992)
1076,Bastard Out of Carolina (1996)
1077,In Love and War (1996)
1078,Marvin's Room (1996)
1079,Ghosts of Mississippi (1996)
1080,Beavis and Butt-Head Do America (1996)
1081,La Cérémonie (1995)
1082,Scream (1996)
1083,"Last of the Mohicans, The (1992)"
1084,Michael (1996)
1085,Hamlet (1996)
1086,Some Mother's Son (1996)
1087,"Whole Wide World, The (1996)"
1088,Mother (1996)
1089,"Thieves (Voleurs, Les) (1996)"
1090,Evita (1996)
1091,"Portrait of a Lady, The (1996)"
1092,Walkabout (1971)
1093,Murder at 1600 (1997)
1094,Hearts and Minds (1996)
1095,Fierce Creatures (1997)
1096,Zeus and Roxanne (1997)
1097,Turbulence (1997)
1098,Angel Baby (1995)
1099,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996)
1100,Underworld (1996)
1101,Beverly Hills Ninja (1997)
1102,Metro (1997)
1103,"Cement Garden, The (1993)"
1104,Dante's Peak (1997)
1105,Meet Wally Sparks (1997)
1106,Amos & Andrew (1993)
1107,Benny & Joon (1993)
1108,Prefontaine (1997)
1109,McHale's Navy (1997)
1110,Kolya (Kolja) (1996)
1111,Gridlock'd (1997)
1112,Waiting for Guffman (1996)
1113,"Beautician and the Beast, The (1997)"
1114,SubUrbia (1997)
1115,"Pest, The (1997)"
1116,Fools Rush In (1997)
1117,Touch (1997)
1118,Absolute Power (1997)
1119,That Darn Cat (1997)
1120,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997)
1121,Lost Highway (1997)
1122,Rosewood (1997)
1123,Donnie Brasco (1997)
1124,Booty Call (1997)
1125,Best Men (1997)
1126,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997)
1127,Kama Sutra: A Tale of Love (1996)
1128,Private Parts (1997)
1129,Love Jones (1997)
1130,"Saint, The (1997)"
1131,Smilla's Sense of Snow (1997)
1132,Crash (1996)
1133,"Daytrippers, The (1996)"
1134,Liar Liar (1997)
1135,Selena (1997)
1136,"Devil's Own, The (1997)"
1137,Cats Don't Dance (1997)
1138,B*A*P*S (1997)
1139,Love and Other Catastrophes (1996)
1140,Turbo: A Power Rangers Movie (1997)
1141,Anna Karenina (1997)
1142,Double Team (1997)
1143,Inventing the Abbotts (1997)
1144,Anaconda (1997)
1145,Grosse Pointe Blank (1997)
1146,Kissed (1996)
1147,8 Heads in a Duffel Bag (1997)
1148,Paradise Road (1997)
1149,Romy and Michele's High School Reunion (1997)
1150,Temptress Moon (Feng Yue) (1996)
1151,Volcano (1997)
1152,Children of the Revolution (1996)
1153,Austin Powers: International Man of Mystery (1997)
1154,Breakdown (1997)
1155,Broken English (1996)
1156,Fathers' Day (1997)
1157,"Fifth Element, The (1997)"
1158,Nowhere (1997)
1159,"Promise, The (La promesse) (1996)"
1160,Shall We Dance? (Shall We Dansu?) (1996)
1161,Addicted to Love (1997)
1162,Brassed Off (1996)
1163,"Lost World: Jurassic Park, The (1997)"
1164,Ponette (1996)
1165,Schizopolis (1996)
1166,Shiloh (1997)
1167,Rough Magic (1995)
1168,Trial and Error (1997)
1169,Buddy (1997)
1170,Con Air (1997)
1171,"Pillow Book, The (1996)"
1172,Speed 2: Cruise Control (1997)
1173,Batman & Robin (1997)
1174,For Roseanna (Roseanna's Grave) (1997)
1175,Head Above Water (1996)
1176,Hercules (1997)
1177,My Best Friend's Wedding (1997)
1178,When the Cat's Away (Chacun cherche son chat) (1996)
1179,"Contempt (Mépris, Le) (1963)"
1180,Face/Off (1997)
1181,Fall (1997)
1182,Men in Black (a.k.a. MIB) (1997)
1183,Out to Sea (1997)
1184,Wild America (1997)
1185,"Simple Wish, A (1997)"
1186,Contact (1997)
1187,Love Serenade (1996)
1188,G.I. Jane (1997)
1189,Conan the Barbarian (1982)
1190,George of the Jungle (1997)
1191,Cop Land (1997)
1192,Event Horizon (1997)
1193,Spawn (1997)
1194,Air Bud (1997)
1195,Picture Perfect (1997)
1196,In the Company of Men (1997)
1197,Career Girls (1997)
1198,Conspiracy Theory (1997)
1199,Desperate Measures (1998)
1200,Steel (1997)
1201,She's So Lovely (1997)
1202,Hoodlum (1997)
1203,Leave It to Beaver (1997)
1204,Mimic (1997)
1205,Money Talks (1997)
1206,Excess Baggage (1997)
1207,Kull the Conqueror (1997)
1208,Air Force One (1997)
1209,187 (One Eight Seven) (1997)
1210,"Hunt for Red October, The (1990)"
1211,My Own Private Idaho (1991)
1212,"Kiss Me, Guido (1997)"
1213,Star Maps (1997)
1214,In & Out (1997)
1215,"Edge, The (1997)"
1216,"Peacemaker, The (1997)"
1217,L.A. Confidential (1997)
1218,Seven Years in Tibet (1997)
1219,Kiss the Girls (1997)
1220,Soul Food (1997)
1221,Wishmaster (1997)
1222,"Thousand Acres, A (1997)"
1223,"Game, The (1997)"
1224,Fire Down Below (1997)
1225,U Turn (1997)
1226,"MatchMaker, The (1997)"
1227,"Assignment, The (1997)"
1228,Ulee's Gold (1997)
1229,"Ice Storm, The (1997)"
1230,Chasing Amy (1997)
1231,"Full Monty, The (1997)"
1232,Indian Summer (a.k.a. Alive & Kicking) (1996)
1233,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)"
1234,I Know What You Did Last Summer (1997)
1235,The Devil's Advocate (1997)
1236,RocketMan (a.k.a. Rocket Man) (1997)
1237,Playing God (1997)
1238,"House of Yes, The (1997)"
1239,"Fast, Cheap & Out of Control (1997)"
1240,Washington Square (1997)
1241,Year of the Horse (1997)
1242,Gattaca (1997)
1243,FairyTale: A True Story (1997)
1244,Phantoms (1998)
1245,Swept from the Sea (1997)
1246,"Life Less Ordinary, A (1997)"
1247,Hurricane Streets (1997)
1248,Eve's Bayou (1997)
1249,Switchback (1997)
1250,Gang Related (1997)
1251,Stripes (1981)
1252,Bean (1997)
1253,Mad City (1997)
1254,Welcome to Sarajevo (1997)
1255,Deceiver (1997)
1256,"Rainmaker, The (1997)"
1257,Boogie Nights (1997)
1258,Witness (1985)
1259,Incognito (1997)
1260,Starship Troopers (1997)
1261,Critical Care (1997)
1262,"Joy Luck Club, The (1993)"
1263,Chairman of the Board (1998)
1264,Sliding Doors (1998)
1265,Mortal Kombat: Annihilation (1997)
1266,"Truman Show, The (1998)"
1267,"Wings of the Dove, The (1997)"
1268,Mrs. Dalloway (1997)
1269,"I Love You, I Love You Not (1996)"
1270,Red Corner (1997)
1271,"Jackal, The (1997)"
1272,Anastasia (1997)
1273,"Man Who Knew Too Little, The (1997)"
1274,Alien: Resurrection (1997)
1275,Amistad (1997)
1276,"Apostle, The (1997)"
1277,Artemisia (1997)
1278,Bent (1997)
1279,"Butcher Boy, The (1997)"
1280,Deconstructing Harry (1997)
1281,Flubber (1997)
1282,For Richer or Poorer (1997)
1283,Good Will Hunting (1997)
1284,Home Alone 3 (1997)
1285,Midnight in the Garden of Good and Evil (1997)
1286,Mouse Hunt (1997)
1287,Scream 2 (1997)
1288,Stranger in the House (1997)
1289,"Sweet Hereafter, The (1997)"
1290,Titanic (1997)
1291,Tomorrow Never Dies (1997)
1292,"Postman, The (1997)"
1293,"Horse Whisperer, The (1998)"
1294,Jackie Brown (1997)
1295,Kundun (1997)
1296,Mr. Magoo (1997)
1297,"Big Lebowski, The (1998)"
1298,Afterglow (1997)
1299,My Life in Pink (Ma vie en rose) (1997)
1300,Great Expectations (1998)
1301,3 Ninjas: High Noon On Mega Mountain (1998)
1302,Senseless (1998)
1303,Wag the Dog (1997)
1304,Dark City (1998)
1305,Hard Rain (1998)
1306,Half Baked (1998)
1307,Fallen (1998)
1308,Shooting Fish (1997)
1309,Fallen Angels (Duo luo tian shi) (1995)
1310,"Four Days in September (O Que É Isso, Companheiro?) (1997)"
1311,Spice World (1997)
1312,Deep Rising (1998)
1313,Music From Another Room (1998)
1314,"Replacement Killers, The (1998)"
1315,B. Monkey (1998)
1316,Night Flier (1997)
1317,Blues Brothers 2000 (1998)
1318,"Wedding Singer, The (1998)"
1319,Sphere (1998)
1320,Palmetto (1998)
1321,As Good as It Gets (1997)
1322,King of New York (1990)
1323,Twilight (1998)
1324,U.S. Marshals (1998)
1325,Welcome to Woop-Woop (1997)
1326,Love and Death on Long Island (1997)
1327,Everest (1998)
1328,Hush (1998)
1329,Suicide Kings (1997)
1330,"Man in the Iron Mask, The (1998)"
1331,"Newton Boys, The (1998)"
1332,Wild Things (1998)
1333,Paulie (1998)
1334,"Cool, Dry Place, A (1998)"
1335,Fireworks (Hana-bi) (1997)
1336,Primary Colors (1998)
1337,Wide Awake (1998)
1338,Two Girls and a Guy (1997)
1339,"Object of My Affection, The (1998)"
1340,Homegrown (1998)
1341,The Players Club (1998)
1342,Barney's Great Adventure (1998)
1343,"Big One, The (1997)"
1344,Chinese Box (1997)
1345,Lost in Space (1998)
1346,Mercury Rising (1998)
1347,"Spanish Prisoner, The (1997)"
1348,City of Angels (1998)
1349,"Last Days of Disco, The (1998)"
1350,"Odd Couple II, The (1998)"
1351,My Giant (1998)
1352,He Got Game (1998)
1353,"Gingerbread Man, The (1998)"
1354,Live Flesh (Carne trémula) (1997)
1355,Zero Effect (1998)
1356,"Borrowers, The (1997)"
1357,Krippendorf's Tribe (1998)
1358,Kurt & Courtney (1998)
1359,"Real Blonde, The (1997)"
1360,Mr. Nice Guy (Yat goh ho yan) (1997)
1361,Taste of Cherry (Ta'm e guilass) (1997)
1362,Character (Karakter) (1997)
1363,Species II (1998)
1364,Major League: Back to the Minors (1998)
1365,"Big Hit, The (1998)"
1366,Tarzan and the Lost City (1998)
1367,"Dancer, Texas Pop. 81 (1998)"
1368,"Misérables, Les (1998)"
1369,Clockwatchers (1997)
1370,Deep Impact (1998)
1371,Quest for Camelot (1998)
1372,Godzilla (1998)
1373,Bulworth (1998)
1374,Fear and Loathing in Las Vegas (1998)
1375,"Opposite of Sex, The (1998)"
1376,Almost Heroes (1998)
1377,Hope Floats (1998)
1378,Insomnia (1997)
1379,"Ugly, The (1997)"
1380,"Perfect Murder, A (1998)"
1381,Beyond Silence (Jenseits der Stille) (1996)
1382,Six Days Seven Nights (1998)
1383,Can't Hardly Wait (1998)
1384,High Art (1998)
1385,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)"
1386,Dream for an Insomniac (1996)
1387,Henry Fool (1997)
1388,Mr. Jealousy (1997)
1389,Mulan (1998)
1390,"X-Files: Fight the Future, The (1998)"
1391,I Went Down (1997)
1392,Dr. Dolittle (1998)
1393,Out of Sight (1998)
1394,Picnic at Hanging Rock (1975)
1395,Smoke Signals (1998)
1396,Buffalo '66 (a.k.a. Buffalo 66) (1998)
1397,Armageddon (1998)
1398,Lethal Weapon 4 (1998)
1399,Madeline (1998)
1400,Small Soldiers (1998)
1401,Pi (1998)
1402,Whatever (1998)
1403,There's Something About Mary (1998)
1404,Plan 9 from Outer Space (1959)
1405,"Broadway Melody, The (1929)"
1406,All Quiet on the Western Front (1930)
1407,Cimarron (1931)
1408,Grand Hotel (1932)
1409,Mutiny on the Bounty (1935)
1410,"Great Ziegfeld, The (1936)"
1411,"Life of Emile Zola, The (1937)"
1412,You Can't Take It with You (1938)
1413,Mrs. Miniver (1942)
1414,Going My Way (1944)
1415,"Lost Weekend, The (1945)"
1416,"Best Years of Our Lives, The (1946)"
1417,Gentleman's Agreement (1947)
1418,Hamlet (1948)
1419,All the King's Men (1949)
1420,From Here to Eternity (1953)
1421,On the Waterfront (1954)
1422,Marty (1955)
1423,West Side Story (1961)
1424,Tom Jones (1963)
1425,"Man for All Seasons, A (1966)"
1426,In the Heat of the Night (1967)
1427,Oliver! (1968)
1428,Midnight Cowboy (1969)
1429,"French Connection, The (1971)"
1430,Rocky (1976)
1431,Kramer vs. Kramer (1979)
1432,Ordinary People (1980)
1433,Chariots of Fire (1981)
1434,Terms of Endearment (1983)
1435,Out of Africa (1985)
1436,"Last Emperor, The (1987)"
1437,Rain Man (1988)
1438,Driving Miss Daisy (1989)
1439,Take the Money and Run (1969)
1440,Klute (1971)
1441,Repo Man (1984)
1442,Metropolitan (1990)
1443,Labyrinth (1986)
1444,"Breakfast Club, The (1985)"
1445,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)"
1446,"Nightmare on Elm Street 3: Dream Warriors, A (1987)"
1447,"Nightmare on Elm Street 4: The Dream Master, A (1988)"
1448,"Nightmare on Elm Street 5: The Dream Child, A (1989)"
1449,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)"
1450,Friday the 13th (1980)
1451,Friday the 13th Part 2 (1981)
1452,Friday the 13th Part 3: 3D (1982)
1453,Friday the 13th Part IV: The Final Chapter (1984)
1454,Friday the 13th Part V: A New Beginning (1985)
1455,Friday the 13th Part VI: Jason Lives (1986)
1456,Friday the 13th Part VII: The New Blood (1988)
1457,Friday the 13th Part VIII: Jason Takes Manhattan (1989)
1458,Halloween (1978)
1459,Halloween II (1981)
1460,Halloween III: Season of the Witch (1982)
1461,Halloween 4: The Return of Michael Myers (1988)
1462,Halloween 5: The Revenge of Michael Myers (1989)
1463,Prom Night (1980)
1464,Prom Night IV: Deliver Us From Evil (1992)
1465,Child's Play (1988)
1466,Child's Play 2 (1990)
1467,Child's Play 3 (1991)
1468,Poltergeist (1982)
1469,Poltergeist II: The Other Side (1986)
1470,Poltergeist III (1988)
1471,"Exorcist, The (1973)"
1472,Exorcist II: The Heretic (1977)
1473,"Exorcist III, The (1990)"
1474,Lethal Weapon (1987)
1475,Lethal Weapon 2 (1989)
1476,Lethal Weapon 3 (1992)
1477,Gremlins (1984)
1478,Gremlins 2: The New Batch (1990)
1479,"Goonies, The (1985)"
